master_pos_x,master_pos_y,master_pos_theta,master_vel_x,master_vel_y,master_vel_theta,copy_1_pos_x,copy_1_pos_y,copy_1_pos_theta,copy_1_vel_x,copy_1_vel_y,copy_1_vel_theta,copy_2_pos_x,copy_2_pos_y,copy_2_pos_theta,copy_2_vel_x,copy_2_vel_y,copy_2_vel_theta,time
184.7,185.69,51.58,-0.15125940751750006,0.10386699717720524,0.062053055159285955,740.94,312.87,78.67,0.029952357924669576,0.10760322009705894,-0.0215955298113387,220.67,529.17,93.67,0.06439756953595827,0.14496544929698338,-0.28212203925383816,7927065
184.7,185.69,51.56,0.07231426789650645,0.020950604570776084,0.367774644779576,740.94,312.87,78.67,-0.03265805647059847,0.027158191110025154,0.10721776542644927,220.68,529.17,93.66,0.0863105778128889,-0.06517965866175501,0.21745691652405363,7927066
184.69,185.68,51.58,-0.1064196800971473,-0.19912004036246328,-0.30502660294088546,740.94,312.87,78.67,-0.004560843432090977,-0.06295986038181875,0.06851680055340466,220.67,529.17,93.67,-0.12846375668934315,-0.05613288757001119,-0.21833716591904445,7927067
184.7,185.69,51.57,0.14148183400169884,0.1141255594709342,0.1717427220107674,740.94,312.88,78.67,-0.004716061132710269,0.1302051056499921,-0.05348400013810974,220.68,529.17,93.66,0.1965025472244199,0.05647450365626057,0.13121714137199356,7927068
184.7,185.69,51.57,-0.11411004587969494,-0.015527952875889822,0.02806926304786378,740.94,312.87,78.67,0.011171612882768406,-0.13537189686104467,-0.004880364786495482,220.68,529.16,93.65,-0.0766053454854315,-0.1321866757603454,0.1598889885640273,7927069
184.7,185.69,51.57,0.016686272226356137,-0.02713563490209492,-0.07462037847319547,740.94,312.87,78.66,0.028428463792966367,-0.032069386702319645,0.05462688742786868,220.67,529.17,93.66,-0.04944080659745905,0.07030596315477707,-0.016378132480176343,7927070
184.7,185.69,51.57,0.003893777403380154,0.16164273925373424,-0.04988821878940242,740.94,312.87,78.68,-0.043610306913817204,0.12278631154701805,-0.3457751277507327,220.68,529.17,93.66,0.05139786171913448,0.10568948335995913,-0.22511380488271304,7927071
184.7,185.69,51.57,0.0,0.0,-0.0,740.94,312.87,78.68,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927072
184.69,185.69,51.57,-0.05350000396786343,0.029851486324547677,0.06752424778420194,740.94,312.87,78.68,0.02531182983357024,-0.09357292828572242,-0.0229017238717807,220.68,529.16,93.65,0.016682796936731276,-0.14581302935448034,0.18178811460152106,7927073
184.69,185.69,51.58,-0.026397670210753583,-0.11540533392324895,-0.18698029493195384,740.94,312.87,78.68,-0.07039378722479407,0.05143063794293625,-0.05974128206568756,220.68,529.17,93.65,0.04022502127147727,0.0727555366036228,0.08132823399094957,7927074
184.7,185.69,51.58,0.09177854429637078,-0.00794761543029553,-0.09955717448245421,740.94,312.87,78.68,-0.02578901244791306,-0.024221304168653566,0.14649333639789114,220.67,529.17,93.66,-0.12818656186749747,-0.028762798701857308,-0.14520774179660162,7927075
184.69,185.69,51.57,-0.07224985066460068,0.0356350938762245,0.32856368272815517,740.94,312.87,78.67,0.0,0.07872869577393092,0.08907955243780499,220.68,529.17,93.66,0.06062343791443516,-0.014917016042963827,0.01701589554847643,7927076
184.7,185.69,51.57,0.09693433119483406,0.02437956493110733,0.027854535723842788,740.94,312.87,78.67,0.07092755941292002,-0.05111844259826037,0.04737229287761158,220.68,529.17,93.66,0.13318619489512792,-0.014155876410433024,-0.06949545748177771,7927077
184.7,185.69,51.57,0.0,0.0,-0.0,740.94,312.87,78.67,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927078
184.7,185.69,51.57,-0.01360792092041157,-0.1222154290447526,-0.051781508642166615,740.94,312.87,78.68,0.014968713011822338,0.013579492115383191,-0.1393206654548355,220.68,529.16,93.66,-0.0830083176138802,-0.05974976530970329,-0.12519306629385155,7927079
184.7,185.69,51.57,-0.017626522297942947,0.10361431529243252,0.06200641725969423,740.94,312.87,78.67,0.02313481051451908,-0.050020703933961,0.11920153830119495,220.68,529.16,93.66,-0.025338125802782635,0.004397424521061216,0.14673001632105873,7927080
184.69,185.69,51.57,-0.03609827945629897,-0.04406368335432882,-0.0368652080797468,740.94,312.87,78.66,0.0,0.034093068873032414,0.16017986425682246,220.68,529.16,93.67,0.09927026850631525,-0.07204573044750032,-0.19055509760182918,7927081
184.7,185.69,51.58,0.090076803943007,0.023945739255787905,-0.3076055805405498,740.94,312.87,78.67,-0.07383344585523777,0.02210375931314023,-0.1938376155733431,220.68,529.17,93.66,-0.1092734998664086,0.123781052150849,0.23480564254009412,7927082
184.7,185.69,51.58,0.09723379016463388,0.10831328986610042,-0.030447316998015922,740.95,312.87,78.67,0.11155504608016027,-0.042121834948936676,0.004580762810886839,220.68,529.17,93.66,0.024120009963579887,0.11733939735645522,-0.07714273800921691,7927083
184.69,185.69,51.56,-0.18221297468626485,-0.16210156722655383,0.5270167221090423,740.95,312.87,78.67,0.03566722057680029,0.03791397037817458,-0.05608362342084515,220.68,529.16,93.65,0.10079866684879091,-0.18105855241564112,0.15493996079160002,7927084
184.7,185.68,51.59,0.05516852520561734,-0.08446529192031843,-0.5310731493905912,740.94,312.87,78.67,-0.08917652019637898,-0.027903712510009827,0.04264930525512907,220.68,529.17,93.66,-0.04987839265190341,0.09049852705593361,-0.10027110519975477,7927085
184.7,185.69,51.57,0.10455018034860934,0.09374169481068785,0.2988820828740538,740.94,312.87,78.67,-0.025154930607541304,0.02196458121204265,-0.05396728672235792,220.68,529.17,93.65,-0.025154930610454575,0.029809074501225517,0.07147427306787234,7927086
184.7,185.69,51.58,-0.04548433031845085,0.07754006671159372,-0.0683724082968469,740.94,312.87,78.68,0.003032288686492009,-0.004538930734412568,-0.10925555414294744,220.67,529.17,93.65,-0.07504914502509273,-0.039337399696369305,0.02596746459624749,7927087
184.7,185.69,51.58,0.02624300995610406,-0.1363326087238837,0.0295971042497096,740.95,312.87,78.68,0.11114686569660899,-0.04698468436344614,0.03359385011412351,220.68,529.17,93.66,0.01852447761657825,0.1093741832683923,-0.25075440765299556,7927088
184.7,185.69,51.58,0.0,0.0,-0.0,740.95,312.87,78.68,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927089
184.7,185.69,51.57,-0.05399992070898153,0.012972822176960084,0.053654516655181464,740.94,312.87,78.68,-0.07499988987255601,0.020457142663756908,-0.12722343290407948,220.67,529.17,93.66,-0.03199995301235233,-0.01596655037121556,0.075302070307584,7927090
184.7,185.69,51.57,0.14617045877913687,0.012092442589539459,-0.03796732087468319,740.94,312.87,78.68,-0.06513295054446401,0.08767020877661702,0.222456793890295,220.68,529.16,93.67,0.23023740657405,-0.14057464510743098,-0.29501219888681174,7927091
184.7,185.69,51.57,0.0,0.0,-0.0,740.94,312.87,78.68,0.0,0.0,-0.0,220.68,529.16,93.67,0.0,0.0,-0.0,7927092
184.7,185.69,51.58,-0.11742656564613432,-0.0034296949909596907,-0.05688395328455938,740.95,312.87,78.67,0.1076887528858774,0.005716158317912342,0.19138969749337437,220.68,529.17,93.66,-0.014320312883105368,0.1486201162742123,0.12940473502222694,7927093
184.7,185.69,51.57,0.12658369824339366,0.11334591948583297,0.1491468514755267,740.94,312.87,78.67,-0.2025339171884155,-0.107883465533601,-0.019682456162111315,220.68,529.17,93.66,-0.0047896534467663345,-0.0327747237070524,-0.015306702892957168,7927094
184.7,185.68,51.58,-0.08458551858488397,-0.17992403787282002,-0.3327932275111237,740.94,312.87,78.67,0.10684486557902464,0.0,0.011857061235079524,220.68,529.17,93.66,-0.09497321384909126,0.03405969441207087,0.04692807257386921,7927095
184.7,185.68,51.57,0.07624540471942089,-0.04076042017609778,0.32915160688630596,740.94,312.87,78.68,0.0886936340629265,0.08307361826271857,-0.3244588170182169,220.68,529.17,93.66,0.03345461635499479,0.0869555630411886,0.10296434474125715,7927096
184.7,185.68,51.57,-0.09841693055759927,0.005689070606780478,0.09124978406958915,740.95,312.87,78.68,0.028804955283252477,0.017366636588651146,0.004403836293758325,220.68,529.18,93.66,0.019203303523650978,0.013174689825643215,-0.017605877701557165,7927097
184.69,185.68,51.57,-0.046422038785261736,-0.039756578605943546,-0.039629854026705116,740.94,312.87,78.68,-0.08175821755945833,-0.08158741348633228,0.059081233135718295,220.68,529.17,93.67,0.05681503254290704,-0.11062700133626813,-0.16794179026626965,7927098
184.7,185.68,51.57,0.08001449146171113,0.07288815928136837,0.024434166482147454,740.95,312.87,78.68,0.08074856936265849,-0.0673940769230935,-0.0022666223184156964,220.68,529.18,93.66,-0.1387407237265757,0.18313607859737357,0.1980906629073905,7927099
184.69,185.68,51.57,-0.18008843024902618,-0.01658288549457715,0.026725155798675387,740.94,312.87,78.67,-0.10047852331415741,0.04627781998453338,0.1303357081021273,220.68,529.18,93.64,0.1638572841744957,0.02005372199091078,0.35492143913317,7927100
184.7,185.68,51.58,0.2422367182064463,-0.006139191177964686,-0.22776143289277564,740.94,312.87,78.67,0.015380109094101322,0.0598571139860463,-0.09764474984220647,220.69,529.17,93.65,0.06228944182427047,-0.12585341915219475,-0.11860505039233474,7927101
184.7,185.69,51.57,-0.07032407297765794,0.028386265506700065,0.04212327555844729,740.95,312.87,78.67,0.08849770981303437,0.0015770147508602829,0.006805897748663947,220.68,529.18,93.66,-0.1683036802724382,0.08673581127096049,-0.3440918889024063,7927102
184.69,185.68,51.57,-0.14049863577853727,-0.10848272860765935,0.10705188083999347,740.94,312.87,78.67,-0.07535122365582916,-0.018798451166901244,0.035640135895867994,220.68,529.17,93.66,0.025901983133054814,-0.1926841244592833,0.07724694762635397,7927103
184.7,185.68,51.57,0.31514015230792325,0.08931582816342436,-0.07431779300943295,740.94,312.87,78.67,-0.06317845535758948,-0.05704204151626539,-0.0369132191404918,220.68,529.17,93.65,-0.07220394897850947,0.01200885084655649,0.22342862940903752,7927104
184.7,185.68,51.57,0.0,0.0,-0.0,740.94,312.87,78.67,0.0,0.0,-0.0,220.68,529.17,93.65,0.0,0.0,-0.0,7927105
184.7,185.68,51.58,-0.06159327912325998,-0.13012187094568173,-0.06558178109044405,740.94,312.87,78.67,0.026209906010156197,-0.03138617992562648,0.0762949340427708,220.68,529.17,93.66,0.062248526773817425,0.03923272490855082,-0.22387995807095348,7927106
184.7,185.68,51.58,0.0,0.0,-0.0,740.94,312.87,78.67,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927107
184.7,185.68,51.57,-0.0829822488117365,0.05941806543040097,0.1637629006398865,740.95,312.87,78.66,0.06897225875385703,0.09248784845232613,0.11498556494099918,220.68,529.17,93.66,-0.012393452744584064,-0.01720704157410479,-0.026163059753817504,7927108
184.7,185.68,51.58,0.14473816404094658,0.04333073587851664,-0.4125578472281938,740.95,312.87,78.68,0.09602141614314003,-0.06341083299212152,-0.3164105143967853,220.68,529.17,93.66,-0.04377446912461725,-0.03945562941726191,0.0015686485579311453,7927109
184.7,185.68,51.58,0.0,0.0,-0.0,740.95,312.87,78.68,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927110
184.7,185.68,51.58,-0.08727836345087375,0.0005924899800345,0.10217267618509891,740.95,312.87,78.68,-0.00712476436234871,-0.0296244989929235,-0.10776271946064768,220.68,529.17,93.66,0.01068714654462325,-0.06754385770192925,0.04296368706191132,7927111
184.7,185.68,51.57,0.08835272975558697,-0.03332339483913518,0.2638140373939579,740.95,312.87,78.68,0.008348289424587891,-0.01666169741956759,0.17826640182575176,220.68,529.17,93.66,0.04104575634357303,0.03748881919273796,0.02104546701814091,7927112
184.7,185.69,51.56,-0.0022239223585248076,0.11022405531412287,0.12447484807609899,740.95,312.87,78.68,-0.0934047390717784,0.08359273993667957,-0.16541867592118326,220.68,529.17,93.65,0.015567456512420952,0.13315657689065072,0.08172246177423756,7927113
184.7,185.68,51.57,-0.04557287378210345,-0.046261763515589985,-0.25580058166037006,740.94,312.87,78.67,-0.04400139537361494,0.0611596195618482,0.3025190339016287,220.68,529.17,93.67,-0.026715132907905042,-0.0454776658286383,-0.298253962383008,7927114
184.7,185.69,51.58,0.0331720959528894,0.06736033849338838,-0.2641655496817532,740.95,312.87,78.68,0.04165798096382771,-0.15858548262345412,-0.12579808042290644,220.68,529.17,93.65,-0.09257329103088707,-0.05234860591437172,0.4174320646111075,7927115
184.7,185.68,51.58,-0.05051501971149384,-0.1506211176044949,0.08935819153639013,740.94,312.87,78.67,-0.11685402150193913,0.06134166483008295,0.0794983413993829,220.68,529.17,93.65,0.06938207526621248,0.01943498291612695,-0.09238929119520323,7927116
184.7,185.69,51.58,0.09700148175875642,0.2239724708831651,-0.06222393540035057,740.94,312.87,78.67,0.0816150398260109,0.004005468927900944,0.09976354787732128,220.68,529.17,93.66,-0.02140722356075832,0.04673047082509781,-0.15451472546518946,7927117
184.7,185.69,51.57,-0.030367101796216663,-0.07575915194017481,0.21154090457172545,740.94,312.87,78.67,-0.03325920672925348,-0.1248222217676382,-0.13085772771599927,220.68,529.17,93.67,0.007230262333261924,-0.008658188793239393,-0.12431193350570972,7927118
184.7,185.69,51.58,-0.08428997879829146,0.05718268533640767,-0.1403714010802066,740.95,312.87,78.69,0.1094290952815117,0.12248162278633482,-0.31420518415858584,220.68,529.17,93.66,0.048060075629967815,-0.011805457618917393,0.10958758156408713,7927119
184.7,185.69,51.59,0.053202217866691257,0.05347578907936475,-0.198364861392935,740.94,312.87,78.68,-0.06785210394729171,-0.0015388716286765416,0.12102088983779613,220.68,529.17,93.65,-0.012336746172234857,-0.10464327071571466,0.1902394323117411,7927120
184.71,185.69,51.6,0.2737063691303456,-0.14519653076530942,-0.3485306258057984,740.95,312.87,78.69,0.04962807791765374,-0.07278585779937613,-0.20841021828676598,220.68,529.17,93.66,0.008271346319608956,0.08103992414905178,-0.05785111684802048,7927121
184.71,185.69,51.6,0.0,0.0,-0.0,740.95,312.87,78.69,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927122
184.7,185.69,51.58,-0.21981507723874705,0.06918636659559615,0.40327933192622467,740.94,312.87,78.68,-0.07795767274071243,0.05547662574974248,0.10110586834794488,220.68,529.17,93.66,-0.06517772639066886,-0.005101298921149747,0.01593008220041971,7927123
184.7,185.69,51.58,0.0,0.0,-0.0,740.94,312.87,78.68,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927124
184.7,185.69,51.58,0.016990291134184002,0.07434025980644896,-0.06583029218107486,740.94,312.87,78.69,-0.10324869227267963,-0.013042150843746506,-0.13901980374735728,220.67,529.17,93.66,-0.1496452565205536,-0.044343312866558515,-0.1776722241379448,7927125
184.7,185.69,51.58,0.0,0.0,-0.0,740.94,312.87,78.69,0.0,0.0,-0.0,220.67,529.17,93.66,0.0,0.0,-0.0,7927126
184.7,185.69,51.58,-0.021172889892586706,-0.05408936149774148,-0.0037487451892716955,740.94,312.87,78.69,-0.016938311912186154,-0.013522340374043035,0.06464770244331401,220.67,529.17,93.66,0.0224432632859222,0.030425265842773837,0.12725104798617115,7927127
184.7,185.69,51.58,0.0661578069993613,0.06001781300964868,-0.0006203050622772162,740.94,312.87,78.68,0.10705536041637828,0.1224363385382122,0.043877158936384345,220.68,529.17,93.66,0.1365256562609607,-0.02280676894417915,-0.1546241899366368,7927128
184.71,185.69,51.57,0.013549337721987747,-0.14366095762592693,0.2615650355640434,740.94,312.87,78.68,-0.0054197350887951,-0.13318215836359668,0.11130953583081768,220.67,529.17,93.66,-0.2201767379788487,0.06895725966235305,0.049126356984023775,7927129
184.7,185.69,51.58,-0.14042076133422848,0.10528288849904277,-0.22925174111555488,740.94,312.87,78.69,-0.08710592681664205,0.08467591744093216,-0.1772334686616113,220.67,529.17,93.66,0.013516436919343955,-0.09441739466751717,-0.04831969766451054,7927130
184.71,185.69,51.58,0.21950921693402684,0.08440122925945714,0.07825170779333598,740.94,312.87,78.69,0.0849713097807255,-0.137397349958612,0.015438834825675787,220.68,529.17,93.66,0.17938387620537372,-0.09264507025814017,0.13039612654181315,7927131
184.71,185.69,51.57,0.03443893891646609,-0.12614247932779726,0.13896654600555158,740.94,312.87,78.68,-0.05635462731785361,-0.010934951767523243,0.1511296274931952,220.69,529.17,93.66,0.20585093033834084,0.20463981166407433,-0.1577057133238546,7927132
184.71,185.69,51.58,-0.08117414006709803,0.04954647612720585,-0.13531731516127005,740.94,312.87,78.69,0.01733816583892214,-0.020447752053285778,-0.2087061059986171,220.68,529.17,93.67,-0.009457181367083083,-0.07549939219495014,-0.17083391766123335,7927133
184.71,185.68,51.57,-0.020920282052811306,-0.16044035818914215,0.28383454543296427,740.94,312.87,78.69,0.11622378918356127,0.12371304727802872,0.057466638302730064,220.68,529.17,93.67,-0.02556923362090035,0.08350630691396156,0.05573575282239366,7927134
184.71,185.69,51.58,-0.011250001034083155,0.07474484358853888,-0.32271503347422714,740.94,312.87,78.69,0.0,-0.05908683287564748,0.016345789933613575,220.68,529.17,93.67,0.0005921053178720547,-0.07917635605349928,0.05212848404685159,7927135
184.71,185.69,51.58,0.11294389214017553,0.07018316318273464,0.09065000996535054,740.94,312.87,78.68,-0.06374747286401546,0.018669412865900462,0.034395786670554665,220.68,529.17,93.66,0.002771629255013018,0.0566996983349972,0.11519861224124836,7927136
184.7,185.69,51.57,-0.2829617290208898,-0.12307513645907382,0.33759050758431736,740.94,312.87,78.68,-0.07851817611776366,-0.003695950043638789,0.07994326143075536,220.68,529.16,93.66,-0.053333100757396924,-0.24393270289388597,0.13897681881485047,7927137
184.71,185.69,51.59,0.3338056731803848,0.22651364914607114,-0.5635050488769374,740.95,312.87,78.69,0.16171030389654412,0.01258409161914981,-0.15145636997622983,220.68,529.17,93.67,-0.09865812118481582,0.09475080748617183,-0.28229813281626764,7927138
184.71,185.69,51.56,-0.16839389755541026,-0.10669339664601547,0.7727144073022244,740.94,312.87,78.68,-0.08196951626931018,0.07023981945833793,0.2627872651640547,220.68,529.16,93.67,0.08196951626931018,-0.05512492160184466,0.01481968649119205,7927139
184.71,185.69,51.57,0.04192748014501429,0.045255388969084036,-0.09038924832903106,740.94,312.87,78.68,-0.0650303773655769,0.04525538896987681,-0.20565841939408708,220.68,529.17,93.66,-0.10866918322998691,0.14345104428271133,0.1404052786372559,7927140
184.71,185.69,51.57,0.0,0.0,-0.0,740.94,312.87,78.68,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927141
184.71,185.69,51.58,0.011686838571319535,-0.061742240318150475,-0.2685722384874153,740.94,312.87,78.68,0.059121653953224516,0.041847518438501555,0.11676142922299768,220.68,529.17,93.66,-0.0020623832771418152,-0.0068602489238850884,-0.031107492921735536,7927142
184.71,185.69,51.58,0.0,0.0,-0.0,740.94,312.87,78.68,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927143
184.7,185.69,51.58,-0.0816652726434699,0.06738981726833757,-0.006048741207269919,740.94,312.88,78.68,0.03517888667793919,0.08274842678497726,-0.006159792709193513,220.68,529.17,93.66,-0.008166527264812611,0.10155488741819119,0.10173880480170452,7927144
184.7,185.69,51.58,0.0,0.0,-0.0,740.94,312.88,78.68,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927145
184.71,185.69,51.59,0.029389828215432835,-0.04203741468938496,-0.304002239286067,740.94,312.87,78.69,-0.02612429174785822,-0.10493060100846578,-0.2198633797333073,220.68,529.17,93.66,0.09470055758507837,-0.00651742863375049,-0.1313041872570486,7927146
184.71,185.69,51.59,0.0,0.0,-0.0,740.94,312.87,78.69,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927147
184.7,185.69,51.59,-0.03550083221219347,-0.01987349563318882,0.04430406168701448,740.94,312.87,78.69,0.0025976218688131196,0.00993674781639385,0.053355885918598224,220.68,529.17,93.66,-0.018183353084098547,-0.03888292623938833,0.040998087418702436,7927148
184.71,185.69,51.58,0.12062527767602456,-0.00905721243947661,0.13607647871313605,740.94,312.88,78.68,-0.046844768030156164,0.06310831893519243,0.09765939684038975,220.68,529.18,93.67,-0.032791337621109314,0.08297575267511427,-0.25044406386233464,7927149
184.71,185.69,51.58,-0.07781729230470232,-0.00927733396816898,0.040844875248274105,740.94,312.87,78.69,-0.08814702137023014,-0.1175128969241854,-0.1689166313993788,220.68,529.17,93.66,-0.011018377671597785,-0.05222795418767614,0.36330570573006465,7927150
184.71,185.69,51.6,-0.025326681077674735,-0.008920154182137744,-0.3747250698017868,740.94,312.88,78.68,0.1325926244670163,0.09514831128119708,0.16765186739926627,220.68,529.18,93.66,0.024581778694052175,0.07730800291692158,-0.12675207793876747,7927151
184.7,185.69,51.58,-0.022303619684240238,0.008442319591986568,0.4508275466686264,740.94,312.87,78.68,-0.018458168015428208,-0.04911895035285816,-0.025934178431126415,220.68,529.18,93.67,0.022303619684240238,0.018419606383034377,-0.18652534754148958,7927152
184.71,185.69,51.58,0.05395477344347367,-0.015703932579618017,0.022291492490691876,740.94,312.88,78.67,0.013488693361909863,0.0583288924371926,0.2508658215433497,220.68,529.17,93.66,0.12514509951620867,-0.1719954520629459,0.3349314398779635,7927153
184.71,185.7,51.57,-0.02898893862200084,0.304529804139122,0.2924180078157329,740.94,312.88,78.67,-0.04544212000448812,0.035183160940042424,0.04328022833432045,220.68,529.17,93.65,-0.03055590827802888,-0.07036632188008485,0.2749657891153176,7927154
184.71,185.69,51.57,0.017691308632298446,-0.224517265396722,-0.07555489896215235,740.94,312.87,78.67,-0.010768622645251118,-0.1412347925915592,-0.07691721218573942,220.69,529.16,93.66,0.12922347175013998,-0.10132061207506604,-0.30266167134633376,7927155
184.7,185.69,51.56,-0.10756822188096729,0.019935220905469675,0.11367458408763079,740.94,312.87,78.68,0.07222437754889353,-0.03987044181093935,-0.16489503132785957,220.68,529.16,93.65,-0.09527471080869403,0.05367174859181341,0.17209115633449218,7927156
184.7,185.69,51.56,0.0,0.0,-0.0,740.94,312.87,78.68,0.0,0.0,-0.0,220.68,529.16,93.65,0.0,0.0,-0.0,7927157
184.7,185.69,51.57,0.03912622945954325,-0.06637563202405247,-0.1529586975783395,740.95,312.87,78.68,0.042604116521843996,-0.019088417052247474,-0.025315546483925346,220.68,529.17,93.65,-0.0539072494773423,0.0060735872427251855,0.05210994117329369,7927158
184.7,185.69,51.57,-0.013261717721725982,0.15374808271169776,0.06271943258110464,740.94,312.87,78.69,-0.20750687728506603,-0.029581909585818668,-0.06649712984816072,220.68,529.16,93.64,-0.019502526061191676,-0.009341655658527417,0.15777852762156647,7927159
184.7,185.69,51.57,0.0,0.0,-0.0,740.94,312.87,78.69,0.0,0.0,-0.0,220.68,529.16,93.64,0.0,0.0,-0.0,7927160
184.7,185.69,51.57,0.010242573981021524,-0.038073880025558574,-0.05050993848977044,740.94,312.87,78.69,0.09013465103298943,0.030152468745353468,-0.018206971208960192,220.68,529.17,93.65,0.03021559324377625,0.05110587923031338,-0.1460405814981067,7927161
184.7,185.69,51.58,-0.044644257829063484,-0.0009900219976480373,-0.25091521977671244,740.94,312.87,78.69,0.0,0.08415186977250777,0.009717407570342524,220.68,529.17,93.67,0.024802365460795086,-0.05148114386299106,-0.6347428900578042,7927162
184.7,185.69,51.58,0.0,0.0,-0.0,740.94,312.87,78.69,0.0,0.0,-0.0,220.68,529.17,93.67,0.0,0.0,-0.0,7927163
184.71,185.69,51.57,0.10333990685465855,-0.04528201970725069,0.344879461386541,740.95,312.87,78.68,0.06359378883193641,0.013221027652370255,0.20515128195211063,220.68,529.18,93.67,-0.0019873059019953556,0.18773859265702914,0.025174445003570738,7927164
184.71,185.69,51.56,0.06493000109604727,-0.06295360478305212,0.13665432370389513,740.94,312.87,78.69,-0.10477341085611276,-0.06921215028772004,-0.21672751361599168,220.68,529.17,93.66,0.0531245463513114,-0.011780791539324383,0.11878000307830086,7927165
184.72,185.69,51.57,0.13090679190655366,0.04917518269407011,-0.18068780730079262,740.94,312.87,78.68,0.03912156999429286,0.013513790664051192,0.07518744617334419,220.69,529.17,93.66,0.03009351537990356,-0.21021452143893757,0.1414588453951135,7927166
184.72,185.69,51.57,0.0,0.0,-0.0,740.94,312.87,78.68,0.0,0.0,-0.0,220.69,529.17,93.66,0.0,0.0,-0.0,7927167
184.71,185.68,51.57,-0.11315887954742587,-0.13657941833182063,-0.07453643602899648,740.94,312.87,78.67,-0.040459040732564074,-0.07191710711206986,0.1841179521959012,220.69,529.16,93.66,0.04741293835818067,-0.09588947615020743,-0.056741077521789085,7927168
184.71,185.69,51.58,0.03588440556202156,0.1622386789263468,-0.1613188903980827,740.94,312.87,78.68,-0.11570889956722405,0.09938946096332577,-0.08531061475280666,220.68,529.17,93.66,-0.13255260013864803,0.1578538497681558,-0.022092391516248106,7927169
184.71,185.69,51.58,0.0,0.0,-0.0,740.94,312.87,78.68,0.0,0.0,-0.0,220.68,529.17,93.66,0.0,0.0,-0.0,7927170
